gene_id_x,snp_count,exon_length,snp_density,gene_norm_x,gene_map,gene_id_y,expression,gene_norm_y
rna-NM_166382.2,0,3613,0.0,NM_166382,FBgn0034491,FBgn0034491,88.3683794466403,FBgn0034491
rna-NM_057557.4,0,1070,0.0,NM_057557,FBgn0005655,FBgn0005655,338.2173913043478,FBgn0005655
rna-NM_206182.2,0,997,0.0,NM_206182,FBgn0005655,FBgn0005655,338.2173913043478,FBgn0005655
rna-NM_057335.3,0,616,0.0,NM_057335,FBgn0003114,FBgn0003114,60.96086956521739,FBgn0003114
rna-NM_166383.4,0,606,0.0,NM_166383,FBgn0010411,FBgn0010411,247.41501976284584,FBgn0010411
rna-NM_057616.6,0,583,0.0,NM_057616,FBgn0010411,FBgn0010411,247.41501976284584,FBgn0010411
rna-NM_137621.3,0,2790,0.0,NM_137621,FBgn0034494,FBgn0034494,28.8501976284585,FBgn0034494
rna-NM_137622.3,0,1429,0.0,NM_137622,FBgn0034495,FBgn0034495,7.642292490118572,FBgn0034495
rna-NM_137623.3,0,2708,0.0,NM_137623,FBgn0287774,FBgn0287774,7.672332015810277,FBgn0287774
rna-NM_137625.2,0,5174,0.0,NM_137625,FBgn0034498,FBgn0034498,27.932806324110672,FBgn0034498
rna-NM_137626.3,0,1259,0.0,NM_137626,FBgn0034499,FBgn0034499,1.907509881422927,FBgn0034499
rna-NM_001299701.1,0,1335,0.0,NM_001299701,FBgn0034500,FBgn0034500,4.745454545454545,FBgn0034500
rna-NM_137627.4,0,1688,0.0,NM_137627,FBgn0034500,FBgn0034500,4.745454545454545,FBgn0034500
rna-NM_166388.3,0,1447,0.0,NM_166388,FBgn0034500,FBgn0034500,4.745454545454545,FBgn0034500
rna-NM_001382024.1,0,3160,0.0,NM_001382024,FBgn0034501,FBgn0034501,31.902371541501978,FBgn0034501
rna-NM_001382025.1,0,3615,0.0,NM_001382025,FBgn0034501,FBgn0034501,31.902371541501978,FBgn0034501
rna-NM_137631.7,0,4005,0.0,NM_137631,FBgn0027529,FBgn0027529,39.04980237154151,FBgn0027529
rna-NM_001169742.2,0,3272,0.0,NM_001169742,FBgn0027529,FBgn0027529,39.04980237154151,FBgn0027529
rna-NM_137630.4,0,3079,0.0,NM_137630,FBgn0027529,FBgn0027529,39.04980237154151,FBgn0027529
rna-NM_153771.4,0,3753,0.0,NM_153771,FBgn0027529,FBgn0027529,39.04980237154151,FBgn0027529
rna-NM_153772.2,0,963,0.0,NM_153772,FBgn0034503,FBgn0034503,12.711462450592885,FBgn0034503
rna-NM_137632.5,0,2972,0.0,NM_137632,FBgn0034504,FBgn0034504,446.4624505928854,FBgn0034504
rna-NM_166389.3,0,2499,0.0,NM_166389,FBgn0034504,FBgn0034504,446.4624505928854,FBgn0034504
rna-NM_166390.3,0,2231,0.0,NM_166390,FBgn0034504,FBgn0034504,446.4624505928854,FBgn0034504
rna-NM_001299702.1,0,2102,0.0,NM_001299702,FBgn0034504,FBgn0034504,446.4624505928854,FBgn0034504
rna-NM_137642.3,0,440,0.0,NM_137642,FBgn0034514,FBgn0034514,441.36403162055336,FBgn0034514
rna-NM_001259514.1,0,407,0.0,NM_001259514,FBgn0034515,FBgn0034515,1.2636363636363643,FBgn0034515
rna-NM_137643.3,0,482,0.0,NM_137643,FBgn0034515,FBgn0034515,1.2636363636363643,FBgn0034515
rna-NM_080378.4,0,2822,0.0,NM_080378,FBgn0034521,FBgn0034521,16.565217391304348,FBgn0034521
rna-NM_137648.4,0,682,0.0,NM_137648,FBgn0034523,FBgn0034523,3.9573122529644276,FBgn0034523
rna-NM_206184.2,0,2127,0.0,NM_206184,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_001169745.2,0,2101,0.0,NM_001169745,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_206185.2,0,2076,0.0,NM_206185,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_145883.3,0,2032,0.0,NM_145883,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_001274173.1,0,2078,0.0,NM_001274173,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_206183.3,0,1342,0.0,NM_206183,FBgn0267791,FBgn0267791,116.02766798418972,FBgn0267791
rna-NM_137649.3,0,3320,0.0,NM_137649,FBgn0050147,FBgn0050147,3.1802371541502015,FBgn0050147
rna-NM_166402.2,0,3383,0.0,NM_166402,FBgn0050147,FBgn0050147,3.1802371541502015,FBgn0050147
rna-NM_137650.3,0,1925,0.0,NM_137650,FBgn0034527,FBgn0034527,43.60513833992095,FBgn0034527
rna-NM_166403.2,0,1949,0.0,NM_166403,FBgn0034527,FBgn0034527,43.60513833992095,FBgn0034527
rna-NM_001299709.1,0,2318,0.0,NM_001299709,FBgn0034528,FBgn0034528,73.40316205533597,FBgn0034528
rna-NM_137651.2,0,2460,0.0,NM_137651,FBgn0034528,FBgn0034528,73.40316205533597,FBgn0034528
rna-NM_137652.4,0,4602,0.0,NM_137652,FBgn0034529,FBgn0034529,34.17391304347826,FBgn0034529
rna-NM_137655.3,0,4123,0.0,NM_137655,FBgn0250850,FBgn0250850,73.28102766798419,FBgn0250850
rna-NM_001299710.1,0,646,0.0,NM_001299710,FBgn0034534,FBgn0034534,29.122529644268774,FBgn0034534
rna-NM_137656.4,0,631,0.0,NM_137656,FBgn0034534,FBgn0034534,29.122529644268774,FBgn0034534
rna-NM_137657.3,0,752,0.0,NM_137657,FBgn0034535,FBgn0034535,8.697628458498015,FBgn0034535
rna-NM_137659.5,0,1584,0.0,NM_137659,FBgn0034537,FBgn0034537,91.24505928853755,FBgn0034537
rna-NM_137662.4,0,3660,0.0,NM_137662,FBgn0034540,FBgn0034540,15.154150197628459,FBgn0034540
rna-NM_001299711.1,0,3660,0.0,NM_001299711,FBgn0034540,FBgn0034540,15.154150197628459,FBgn0034540
rna-NM_137664.3,0,2679,0.0,NM_137664,FBgn0034542,FBgn0034542,28.196837944664043,FBgn0034542
rna-NM_166408.2,0,2486,0.0,NM_166408,FBgn0034542,FBgn0034542,28.196837944664043,FBgn0034542
rna-NM_001169747.2,0,2631,0.0,NM_001169747,FBgn0000615,FBgn0000615,386.10671936758894,FBgn0000615
rna-NM_166412.3,0,2621,0.0,NM_166412,FBgn0000615,FBgn0000615,386.10671936758894,FBgn0000615
rna-NM_166410.3,0,2320,0.0,NM_166410,FBgn0000615,FBgn0000615,386.10671936758894,FBgn0000615
rna-NM_166411.3,0,1988,0.0,NM_166411,FBgn0000615,FBgn0000615,386.10671936758894,FBgn0000615
rna-NM_001299714.1,0,1473,0.0,NM_001299714,FBgn0034543,FBgn0034543,12.128063241106718,FBgn0034543
rna-NM_001299713.1,0,1895,0.0,NM_001299713,FBgn0034543,FBgn0034543,12.128063241106718,FBgn0034543
rna-NM_137665.2,0,954,0.0,NM_137665,FBgn0034543,FBgn0034543,12.128063241106718,FBgn0034543
rna-NM_001299715.1,0,599,0.0,NM_001299715,FBgn0034543,FBgn0034543,12.128063241106718,FBgn0034543
rna-NM_057676.4,0,3887,0.0,NM_057676,FBgn0011674,FBgn0011674,5.499604743083006,FBgn0011674
rna-NM_057858.4,0,3747,0.0,NM_057858,FBgn0016984,FBgn0016984,107.32411067193677,FBgn0016984
rna-NM_001299718.1,0,2939,0.0,NM_001299718,FBgn0016984,FBgn0016984,107.32411067193677,FBgn0016984
rna-NM_001299717.1,0,3215,0.0,NM_001299717,FBgn0016984,FBgn0016984,107.32411067193677,FBgn0016984
rna-NM_001103917.3,0,2636,0.0,NM_001103917,FBgn0050295,FBgn0050295,1.9316205533596855,FBgn0050295
rna-NM_001274182.2,0,2633,0.0,NM_001274182,FBgn0050295,FBgn0050295,1.9316205533596855,FBgn0050295
rna-NM_137678.3,0,2472,0.0,NM_137678,FBgn0050295,FBgn0050295,1.9316205533596855,FBgn0050295
rna-NM_001299720.1,0,1825,0.0,NM_001299720,FBgn0050295,FBgn0050295,1.9316205533596855,FBgn0050295
rna-NM_137679.3,0,947,0.0,NM_137679,FBgn0034558,FBgn0034558,1.4169960474308305,FBgn0034558
rna-NM_001369956.1,0,2835,0.0,NM_001369956,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001299723.1,0,2835,0.0,NM_001299723,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001103918.3,0,2961,0.0,NM_001103918,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001299724.1,0,2856,0.0,NM_001299724,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001299725.1,0,2982,0.0,NM_001299725,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_079075.5,0,2326,0.0,NM_079075,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001299722.1,0,2452,0.0,NM_001299722,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001043098.2,0,2347,0.0,NM_001043098,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_001299721.1,0,2473,0.0,NM_001299721,FBgn0015524,FBgn0015524,1.036758893280633,FBgn0015524
rna-NM_166413.3,0,3267,0.0,NM_166413,FBgn0020617,FBgn0020617,0.4249011857707516,FBgn0020617
rna-NM_079076.4,0,1724,0.0,NM_079076,FBgn0000044,FBgn0000044,28.395256916996047,FBgn0000044
rna-NM_176240.2,0,1798,0.0,NM_176240,FBgn0008636,FBgn0008636,5.572332015810278,FBgn0008636
rna-NM_137684.2,0,474,0.0,NM_137684,FBgn0034564,FBgn0034564,13.886561264822129,FBgn0034564
rna-NM_137689.5,0,1809,0.0,NM_137689,FBgn0034569,FBgn0034569,6.28300395256916,FBgn0034569
rna-NM_057343.5,0,973,0.0,NM_057343,FBgn0261394,FBgn0261394,63.359683794466406,FBgn0261394
rna-NM_001274183.1,0,7073,0.0,NM_001274183,FBgn0034570,FBgn0034570,154.4584980237154,FBgn0034570
rna-NM_001382009.1,0,7070,0.0,NM_001382009,FBgn0034570,FBgn0034570,154.4584980237154,FBgn0034570
rna-NM_137690.4,0,7070,0.0,NM_137690,FBgn0034570,FBgn0034570,154.4584980237154,FBgn0034570
rna-NM_166416.2,0,5550,0.0,NM_166416,FBgn0034570,FBgn0034570,154.4584980237154,FBgn0034570
rna-NM_176241.3,0,5618,0.0,NM_176241,FBgn0034570,FBgn0034570,154.4584980237154,FBgn0034570
rna-NM_166417.2,0,1655,0.0,NM_166417,FBgn0050291,FBgn0050291,1.4699604743083043,FBgn0050291
rna-NM_176242.3,0,1894,0.0,NM_176242,FBgn0001133,FBgn0001133,6.699999999999999,FBgn0001133
rna-NM_137691.3,0,2998,0.0,NM_137691,FBgn0034572,FBgn0034572,20.320158102766797,FBgn0034572
rna-NM_137692.3,0,1853,0.0,NM_137692,FBgn0034573,FBgn0034573,67.07509881422925,FBgn0034573
rna-NM_001103919.3,0,2444,0.0,NM_001103919,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001274185.2,0,2552,0.0,NM_001274185,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001299730.1,0,2524,0.0,NM_001299730,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_137693.4,0,2516,0.0,NM_137693,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169756.2,0,2423,0.0,NM_001169756,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169750.2,0,2369,0.0,NM_001169750,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169755.2,0,2276,0.0,NM_001169755,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169752.2,0,2417,0.0,NM_001169752,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169754.2,0,2324,0.0,NM_001169754,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169751.2,0,2270,0.0,NM_001169751,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169753.2,0,2177,0.0,NM_001169753,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_166418.4,0,2396,0.0,NM_166418,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169759.2,0,2303,0.0,NM_001169759,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169757.2,0,2249,0.0,NM_001169757,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001169758.2,0,2156,0.0,NM_001169758,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_206188.4,0,2377,0.0,NM_206188,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001103921.3,0,2471,0.0,NM_001103921,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001274184.2,0,2374,0.0,NM_001274184,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_001299729.1,0,2127,0.0,NM_001299729,FBgn0050296,FBgn0050296,1.1474308300395268,FBgn0050296
rna-NM_137694.4,0,712,0.0,NM_137694,FBgn0034576,FBgn0034576,14.588932806324111,FBgn0034576
rna-NM_057374.3,0,6400,0.0,NM_057374,FBgn0003391,FBgn0003391,102.60079051383399,FBgn0003391
rna-NM_137695.4,0,1918,0.0,NM_137695,FBgn0034577,FBgn0034577,83.71146245059289,FBgn0034577
rna-NM_137696.3,0,711,0.0,NM_137696,FBgn0034578,FBgn0034578,5.811857707509862,FBgn0034578
rna-NM_137697.4,0,682,0.0,NM_137697,FBgn0034579,FBgn0034579,35.52173913043478,FBgn0034579
rna-NM_137700.4,0,1160,0.0,NM_137700,FBgn0034583,FBgn0034583,43.70079051383405,FBgn0034583
rna-NM_166422.2,0,3354,0.0,NM_166422,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_001274186.1,0,2991,0.0,NM_001274186,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_080082.3,0,2992,0.0,NM_080082,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_166421.2,0,2758,0.0,NM_166421,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_166423.3,0,2928,0.0,NM_166423,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_166425.2,0,2662,0.0,NM_166425,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_166424.2,0,2822,0.0,NM_166424,FBgn0003748,FBgn0003748,158.62055335968378,FBgn0003748
rna-NM_137701.3,0,2319,0.0,NM_137701,FBgn0034585,FBgn0034585,72.13873517786561,FBgn0034585
rna-NM_001103922.2,0,2175,0.0,NM_001103922,FBgn0085425,FBgn0085425,0.7039525691699603,FBgn0085425
rna-NM_137703.3,0,3484,0.0,NM_137703,FBgn0085425,FBgn0085425,0.7039525691699603,FBgn0085425
rna-NM_057695.4,0,957,0.0,NM_057695,FBgn0011824,FBgn0011824,194.5691699604743,FBgn0011824
rna-NM_137705.3,0,2523,0.0,NM_137705,FBgn0015721,FBgn0015721,2.1521739130434785,FBgn0015721
rna-NM_206189.2,0,2496,0.0,NM_206189,FBgn0015721,FBgn0015721,2.1521739130434785,FBgn0015721
rna-NM_057898.4,0,3387,0.0,NM_057898,FBgn0020312,FBgn0020312,25.51778656126482,FBgn0020312
rna-NM_166426.2,0,3463,0.0,NM_166426,FBgn0020312,FBgn0020312,25.51778656126482,FBgn0020312
rna-NM_057288.4,0,1103,0.0,NM_057288,FBgn0002736,FBgn0002736,174.2806324110672,FBgn0002736
rna-NM_137707.3,0,5003,0.0,NM_137707,FBgn0034590,FBgn0034590,88.80237154150197,FBgn0034590
rna-NM_001299732.1,0,4706,0.0,NM_001299732,FBgn0034590,FBgn0034590,88.80237154150197,FBgn0034590
rna-NM_001299733.1,0,4475,0.0,NM_001299733,FBgn0034590,FBgn0034590,88.80237154150197,FBgn0034590
rna-NM_166427.4,0,2119,0.0,NM_166427,FBgn0021872,FBgn0021872,116.87351778656127,FBgn0021872
rna-NM_079983.4,0,2138,0.0,NM_079983,FBgn0021872,FBgn0021872,116.87351778656127,FBgn0021872
rna-NM_137709.4,0,1347,0.0,NM_137709,FBgn0026582,FBgn0026582,5.1209486166007885,FBgn0026582
rna-NM_001274189.1,0,4678,0.0,NM_001274189,FBgn0050389,FBgn0050389,139.69565217391303,FBgn0050389
rna-NM_137711.4,0,4022,0.0,NM_137711,FBgn0050389,FBgn0050389,139.69565217391303,FBgn0050389
rna-NM_001274188.1,0,4022,0.0,NM_001274188,FBgn0050389,FBgn0050389,139.69565217391303,FBgn0050389
rna-NM_001274187.1,0,4193,0.0,NM_001274187,FBgn0050389,FBgn0050389,139.69565217391303,FBgn0050389
rna-NM_137712.4,0,4006,0.0,NM_137712,FBgn0050389,FBgn0050389,139.69565217391303,FBgn0050389
rna-NM_001299735.1,0,4380,0.0,NM_001299735,FBgn0034598,FBgn0034598,71.41106719367589,FBgn0034598
rna-NM_137713.3,0,4389,0.0,NM_137713,FBgn0034598,FBgn0034598,71.41106719367589,FBgn0034598
rna-NM_001274190.2,0,4346,0.0,NM_001274190,FBgn0034598,FBgn0034598,71.41106719367589,FBgn0034598
rna-NM_001103924.2,0,4662,0.0,NM_001103924,FBgn0034598,FBgn0034598,71.41106719367589,FBgn0034598
rna-NM_137714.4,0,1081,0.0,NM_137714,FBgn0034599,FBgn0034599,4.499604743083005,FBgn0034599
rna-NM_137715.4,0,588,0.0,NM_137715,FBgn0261067,FBgn0261067,11.905928853754933,FBgn0261067
rna-NM_166429.3,0,2797,0.0,NM_166429,FBgn0261850,FBgn0261850,19.91304347826087,FBgn0261850
rna-NM_057425.3,0,8830,0.0,NM_057425,FBgn0003891,FBgn0003891,80.64822134387352,FBgn0003891
rna-NM_001299736.1,0,8821,0.0,NM_001299736,FBgn0003891,FBgn0003891,80.64822134387352,FBgn0003891
rna-NM_137717.4,0,1630,0.0,NM_137717,FBgn0034602,FBgn0034602,10.365612648221344,FBgn0034602
rna-NM_137718.5,0,1836,0.0,NM_137718,FBgn0265180,FBgn0265180,1.9814229249011859,FBgn0265180
rna-NM_001299740.1,0,2123,0.0,NM_001299740,FBgn0265180,FBgn0265180,1.9814229249011859,FBgn0265180
rna-NM_001299737.1,0,2504,0.0,NM_001299737,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_001299739.1,0,2010,0.0,NM_001299739,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_001299738.1,0,2447,0.0,NM_001299738,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_001259517.2,0,3014,0.0,NM_001259517,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_166432.3,0,2378,0.0,NM_166432,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_001169761.4,0,2404,0.0,NM_001169761,FBgn0265191,FBgn0265191,287.04347826086956,FBgn0265191
rna-NM_137719.4,0,1754,0.0,NM_137719,FBgn0027073,FBgn0027073,1.0158102766798423,FBgn0027073
rna-NM_001274193.1,0,4796,0.0,NM_001274193,FBgn0034606,FBgn0034606,14.981818181818182,FBgn0034606
rna-NM_137721.3,0,4600,0.0,NM_137721,FBgn0034606,FBgn0034606,14.981818181818182,FBgn0034606
rna-NM_176243.2,0,4372,0.0,NM_176243,FBgn0034606,FBgn0034606,14.981818181818182,FBgn0034606
rna-NM_166434.2,0,2399,0.0,NM_166434,FBgn0034611,FBgn0034611,75.65217391304348,FBgn0034611
rna-NM_137726.3,0,2226,0.0,NM_137726,FBgn0034611,FBgn0034611,75.65217391304348,FBgn0034611
rna-NM_166435.2,0,2563,0.0,NM_166435,FBgn0034611,FBgn0034611,75.65217391304348,FBgn0034611
rna-NM_001299742.1,0,2281,0.0,NM_001299742,FBgn0034611,FBgn0034611,75.65217391304348,FBgn0034611
rna-NM_001299743.1,0,1080,0.0,NM_001299743,FBgn0050392,FBgn0050392,22.711462450592915,FBgn0050392
rna-NM_137728.3,0,1141,0.0,NM_137728,FBgn0050392,FBgn0050392,22.711462450592915,FBgn0050392
rna-NM_001299744.1,0,1150,0.0,NM_001299744,FBgn0050390,FBgn0050390,13.569169960474309,FBgn0050390
rna-NM_166436.3,0,1027,0.0,NM_166436,FBgn0050390,FBgn0050390,13.569169960474309,FBgn0050390
rna-NM_166437.4,0,389,0.0,NM_166437,FBgn0016726,FBgn0016726,376.1857707509881,FBgn0016726
rna-NM_057855.6,0,329,0.0,NM_057855,FBgn0016726,FBgn0016726,376.1857707509881,FBgn0016726
rna-NM_166438.4,0,304,0.0,NM_166438,FBgn0016726,FBgn0016726,376.1857707509881,FBgn0016726
rna-NM_137729.3,0,1131,0.0,NM_137729,FBgn0034614,FBgn0034614,19.109881422924897,FBgn0034614
rna-NM_166441.4,0,5826,0.0,NM_166441,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001299745.1,0,5321,0.0,NM_001299745,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001169762.2,0,5291,0.0,NM_001169762,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_137730.4,0,5989,0.0,NM_137730,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001144252.3,0,5454,0.0,NM_001144252,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382092.1,0,5088,0.0,NM_001382092,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382093.1,0,5251,0.0,NM_001382093,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382090.1,0,4825,0.0,NM_001382090,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382091.1,0,4988,0.0,NM_001382091,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_166442.3,0,5193,0.0,NM_166442,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001144253.2,0,5356,0.0,NM_001144253,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001144251.3,0,4908,0.0,NM_001144251,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001144254.3,0,5071,0.0,NM_001144254,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382094.1,0,5303,0.0,NM_001382094,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001144250.2,0,5273,0.0,NM_001144250,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_001382095.1,0,5436,0.0,NM_001382095,FBgn0261554,FBgn0261554,29.49802371541502,FBgn0261554
rna-NM_137732.4,0,1987,0.0,NM_137732,FBgn0034617,FBgn0034617,19.00395256916996,FBgn0034617
rna-NM_001274194.2,0,4860,0.0,NM_001274194,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_001169763.2,0,4969,0.0,NM_001169763,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_166443.2,0,4906,0.0,NM_166443,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_001169764.2,0,4863,0.0,NM_001169764,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_166444.2,0,5146,0.0,NM_166444,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_137733.3,0,4904,0.0,NM_137733,FBgn0034618,FBgn0034618,42.63636363636363,FBgn0034618
rna-NM_137734.4,0,2959,0.0,NM_137734,FBgn0050394,FBgn0050394,16.059288537549406,FBgn0050394
rna-NM_137735.3,0,3055,0.0,NM_137735,FBgn0050394,FBgn0050394,16.059288537549406,FBgn0050394
rna-NM_001299747.1,0,10626,0.0,NM_001299747,FBgn0020306,FBgn0020306,283.1304347826087,FBgn0020306
rna-NM_080094.4,0,10521,0.0,NM_080094,FBgn0020306,FBgn0020306,283.1304347826087,FBgn0020306
rna-NM_166446.3,0,10178,0.0,NM_166446,FBgn0020306,FBgn0020306,283.1304347826087,FBgn0020306
rna-NM_176244.3,0,8619,0.0,NM_176244,FBgn0020306,FBgn0020306,283.1304347826087,FBgn0020306
rna-NM_080070.4,0,4329,0.0,NM_080070,FBgn0000395,FBgn0000395,50.9695652173913,FBgn0000395
rna-NM_001369962.1,0,1100,0.0,NM_001369962,FBgn0034626,FBgn0034626,15.957707509881418,FBgn0034626
rna-NM_137739.3,0,1100,0.0,NM_137739,FBgn0034626,FBgn0034626,15.957707509881418,FBgn0034626
rna-NM_137740.3,0,1613,0.0,NM_137740,FBgn0034627,FBgn0034627,3.4308300395256954,FBgn0034627
rna-NM_079078.3,0,2552,0.0,NM_079078,FBgn0034628,FBgn0034628,8.245849802371524,FBgn0034628
rna-NM_001299748.1,0,2235,0.0,NM_001299748,FBgn0034628,FBgn0034628,8.245849802371524,FBgn0034628
rna-NM_079079.4,0,2252,0.0,NM_079079,FBgn0034629,FBgn0034629,18.487747035573157,FBgn0034629
rna-NM_166450.3,0,3466,0.0,NM_166450,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001144257.4,0,3982,0.0,NM_001144257,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001259518.2,0,2944,0.0,NM_001259518,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001369961.1,0,2482,0.0,NM_001369961,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_057617.5,0,2482,0.0,NM_057617,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001169767.3,0,2770,0.0,NM_001169767,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_166449.5,0,1985,0.0,NM_166449,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001299749.1,0,2245,0.0,NM_001299749,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_001144256.2,0,1869,0.0,NM_001144256,FBgn0010415,FBgn0010415,185.7391304347826,FBgn0010415
rna-NM_079990.3,0,4621,0.0,NM_079990,FBgn0026369,FBgn0026369,58.30434782608695,FBgn0026369
rna-NM_166452.3,0,1301,0.0,NM_166452,FBgn0010470,FBgn0010470,28.893280632411066,FBgn0010470
rna-NM_057625.5,0,1299,0.0,NM_057625,FBgn0010470,FBgn0010470,28.893280632411066,FBgn0010470
rna-NM_001259519.2,0,1311,0.0,NM_001259519,FBgn0010470,FBgn0010470,28.893280632411066,FBgn0010470
rna-NM_001299750.1,0,1294,0.0,NM_001299750,FBgn0010470,FBgn0010470,28.893280632411066,FBgn0010470
rna-NM_001299751.1,0,1350,0.0,NM_001299751,FBgn0010470,FBgn0010470,28.893280632411066,FBgn0010470
rna-NM_137741.5,0,2753,0.0,NM_137741,FBgn0034631,FBgn0034631,12.853754940711463,FBgn0034631
rna-NM_206192.2,0,2798,0.0,NM_206192,FBgn0043070,FBgn0043070,91.41501976284584,FBgn0043070
rna-NM_206193.2,0,2702,0.0,NM_206193,FBgn0043070,FBgn0043070,91.41501976284584,FBgn0043070
rna-NM_166454.2,0,2646,0.0,NM_166454,FBgn0043070,FBgn0043070,91.41501976284584,FBgn0043070
rna-NM_206190.2,0,2619,0.0,NM_206190,FBgn0043070,FBgn0043070,91.41501976284584,FBgn0043070
rna-NM_079080.3,0,2218,0.0,NM_079080,FBgn0043070,FBgn0043070,91.41501976284584,FBgn0043070
